file_path,source_folder,expected_label,predicted_label,predicted_label_ko,is_correct,confidence,confidence_level,classification_margin,is_borderline,second_candidate,second_score,error_code,message,ratio_face_height_px,ratio_face_width_px,ratio_face_length_width_ratio,ratio_forehead_width_px,ratio_cheekbone_width_px,ratio_jaw_width_px,ratio_forehead_to_cheekbone_ratio,ratio_jaw_to_cheekbone_ratio,ratio_jaw_angle_width_px,ratio_jaw_angle_width_to_cheekbone_ratio,ratio_chin_to_jaw_depth_px,ratio_chin_to_jaw_depth_to_face_height_ratio,ratio_lower_face_height_px,ratio_lower_face_height_to_face_height_ratio,ratio_eye_outer_width_px,ratio_eye_inner_distance_px,ratio_eye_outer_width_to_face_width_ratio,ratio_eye_inner_distance_to_face_width_ratio,ratio_lower_jaw_width_px,ratio_lower_jaw_width_to_cheekbone_ratio,ratio_jaw_taper_ratio,ratio_forehead_to_jaw_ratio,ratio_forehead_to_lower_jaw_ratio,ratio_jaw_to_face_width_ratio,ratio_lower_jaw_to_face_width_ratio,ratio_chin_sharpness_ratio,ratio_nose_length_px,ratio_nose_length_to_face_height_ratio,ratio_mouth_width_px,ratio_mouth_height_px,ratio_mouth_width_to_face_width_ratio,ratio_nose_center_offset_x_px,ratio_midface_height_ratio,ratio_philtrum_to_chin_ratio,ratio_temple_to_cheekbone_ratio,ratio_gonial_angle_proxy,ratio_jawline_curvature_index,ratio_cheekbone_peak_y_ratio,ratio_jaw_slope_angle,ratio_intercanthal_to_face_width,ratio_facial_asymmetry_index,score_round,score_oval,score_long,score_square,score_heart,quality_quality_score,quality_quality_status,quality_is_acceptable,quality_frontal_score,quality_eye_level_score,quality_face_center_offset_x_ratio,quality_eye_level_diff_to_face_width_ratio
sampleimg/Heart/heart (25).jpg,Heart,heart,heart,하트형,True,0.56,high,0.2153,False,oval,0.3446,,,262.5,223.9,1.1724,166.87,223.9,171.57,0.7453,0.7663,171.57,0.7663,61.0,0.2324,110.0,0.4191,143.68,54.15,0.6417,0.2418,121.33,0.5419,0.7072,0.9726,1.3753,0.7663,0.5419,0.5027,74.11,0.2823,79.31,3.0,0.3542,12.5,0.3097,0.2466,0.884,139.21,0.1261,0.3695,141.99,0.2418,0.1474,0.0489,0.3446,0.0325,0.014,0.56,0.4085,warning,True,0.535,0.2188,0.0558,0.0625
sampleimg/Heart/heart (512).jpg,Heart,heart,heart,하트형,True,0.6994,high,0.4613,False,long,0.2381,,,672.25,546.19,1.2308,412.49,546.19,428.23,0.7552,0.784,428.23,0.784,178.0,0.2648,269.0,0.4002,362.5,146.22,0.6637,0.2677,299.04,0.5475,0.6983,0.9632,1.3794,0.784,0.5475,0.5952,199.0,0.296,255.43,31.14,0.4677,75.5,0.3143,0.2066,0.891,137.58,0.138,0.3436,143.17,0.2677,0.2728,0.0003,0.061,0.2381,0.0011,0.6994,0.226,low,False,0.0,0.565,0.1382,0.0348
sampleimg/Heart/heart (968).jpg,Heart,heart,heart,하트형,True,0.8605,high,0.7437,False,oval,0.1167,,,501.05,410.04,1.2219,316.01,410.04,307.13,0.7707,0.749,307.13,0.749,116.5,0.2325,208.0,0.4151,266.0,97.0,0.6487,0.2366,210.19,0.5126,0.6844,1.0289,1.5034,0.749,0.5126,0.5543,139.09,0.2776,196.09,34.01,0.4782,25.0,0.3014,0.1327,0.9097,141.46,0.1091,0.4231,145.51,0.2366,0.0976,0.0007,0.1167,0.0219,0.0002,0.8605,0.695,warning,True,0.4917,1.0,0.061,0.0
sampleimg/Heart/heart (412).jpg,Heart,heart,oval,계란형 또는 일반형,False,0.5062,high,0.182,False,heart,0.3242,,,222.6,183.76,1.2113,134.17,183.76,141.23,0.7301,0.7685,141.23,0.7685,50.5,0.2269,90.0,0.4043,113.16,38.64,0.6158,0.2103,95.19,0.518,0.674,0.95,1.4095,0.7685,0.518,0.5305,61.52,0.2764,86.68,15.52,0.4717,15.0,0.3014,0.12,0.8688,143.89,0.0872,0.4807,150.44,0.2103,0.2503,0.044,0.5062,0.1215,0.0041,0.3242,0.192,low,False,0.32,0.0,0.0816,0.1197
sampleimg/Heart/heart (219).jpg,Heart,heart,heart,하트형,True,0.437,medium,0.1365,False,oval,0.3004,,,191.85,159.62,1.2019,118.51,159.62,124.33,0.7425,0.7789,124.33,0.7789,48.5,0.2528,76.0,0.3962,104.39,40.11,0.654,0.2513,87.21,0.5464,0.7014,0.9532,1.359,0.7789,0.5464,0.5562,56.08,0.2923,62.29,1.0,0.3902,8.5,0.3138,0.2455,0.8746,139.86,0.1328,0.344,140.37,0.2513,0.1441,0.0075,0.3004,0.2466,0.0085,0.437,0.4515,warning,True,0.5558,0.295,0.0533,0.0564
sampleimg/Heart/heart (306).jpg,Heart,heart,long,긴형,False,0.3701,low,0.0027,True,heart,0.3674,,,186.6,155.46,1.2003,113.28,155.46,119.42,0.7287,0.7681,119.42,0.7681,48.0,0.2572,77.0,0.4126,97.25,39.12,0.6256,0.2516,85.48,0.5498,0.7158,0.9486,1.3253,0.7681,0.5498,0.5616,55.33,0.2965,73.33,16.12,0.4717,12.5,0.3178,0.1404,0.8639,142.68,0.104,0.4126,148.07,0.2516,0.0836,0.0092,0.2519,0.3701,0.0013,0.3674,0.373,low,False,0.33,0.4375,0.0804,0.045
sampleimg/Heart/heart (566).jpg,Heart,heart,heart,하트형,True,0.5657,high,0.3019,False,oval,0.2638,,,182.01,150.0,1.2134,108.0,150.0,116.0,0.72,0.7733,116.0,0.7733,42.5,0.2335,78.0,0.4285,95.0,39.01,0.6333,0.2601,80.0,0.5333,0.6896,0.931,1.3501,0.7733,0.5333,0.5312,49.01,0.2693,65.07,14.04,0.4338,5.0,0.2967,0.2027,0.8667,141.34,0.1156,0.4011,143.91,0.2601,0.0533,0.0098,0.2638,0.1589,0.0018,0.5657,0.8335,good,True,0.7225,1.0,0.0333,0.0
sampleimg/Heart/heart (248).jpg,Heart,heart,square,사각형,False,0.4773,high,0.2833,False,heart,0.194,,,377.33,319.9,1.1795,223.91,319.9,262.83,0.6999,0.8216,262.83,0.8216,91.5,0.2425,155.0,0.4108,203.23,77.93,0.6353,0.2436,179.9,0.5624,0.6845,0.8519,1.2446,0.8216,0.5624,0.5086,105.23,0.2789,142.56,14.04,0.4456,36.5,0.2968,0.2572,0.848,133.4,0.1503,0.3154,143.19,0.2436,0.272,0.0628,0.1589,0.107,0.4773,0.194,0.0295,low,False,0.0492,0.0,0.1141,0.0938
sampleimg/Heart/heart (180).jpg,Heart,heart,heart,하트형,True,0.5274,high,0.3059,False,oval,0.2215,,,585.09,498.04,1.1748,384.05,498.04,386.02,0.7711,0.7751,386.02,0.7751,138.0,0.2359,240.0,0.4102,335.01,133.0,0.6727,0.2671,277.01,0.5562,0.7176,0.9949,1.3864,0.7751,0.5562,0.4982,166.01,0.2837,200.01,3.0,0.4016,7.0,0.3094,0.178,0.9057,140.66,0.1133,0.4119,144.41,0.2671,0.0361,0.0723,0.2215,0.0347,0.1441,0.5274,0.8995,good,True,0.8825,0.925,0.0141,0.006
sampleimg/Heart/heart (267).jpg,Heart,heart,heart,하트형,True,0.8087,high,0.6608,False,oval,0.1479,,,557.23,470.51,1.1843,372.48,470.51,355.41,0.7917,0.7554,355.41,0.7554,139.5,0.2503,207.0,0.3715,326.88,122.59,0.6947,0.2605,247.34,0.5257,0.6959,1.0481,1.506,0.7554,0.5257,0.564,170.05,0.3052,189.07,23.0,0.4018,3.0,0.3267,0.2441,0.9256,144.29,0.1122,0.3715,140.42,0.2605,0.0298,0.0107,0.1479,0.0295,0.0032,0.8087,0.713,good,True,0.9467,0.3625,0.0064,0.051
sampleimg/Heart/heart (295).jpg,Heart,heart,heart,하트형,True,0.4565,low,0.0135,True,long,0.443,,,175.64,145.42,1.2079,105.48,145.42,117.15,0.7253,0.8056,117.15,0.8056,47.0,0.2676,74.0,0.4213,93.13,38.01,0.6405,0.2614,83.1,0.5714,0.7093,0.9003,1.2693,0.8056,0.5714,0.5656,50.04,0.2849,61.07,4.12,0.42,10.5,0.314,0.2305,0.8629,144.75,0.1093,0.3985,140.83,0.2614,0.1719,0.016,0.0796,0.443,0.005,0.4565,0.467,warning,True,0.3983,0.57,0.0722,0.0344
sampleimg/Heart/heart (584).jpg,Heart,heart,heart,하트형,True,0.4952,high,0.27,False,long,0.2253,,,242.0,201.68,1.1999,149.09,201.68,164.91,0.7392,0.8176,164.91,0.8176,60.5,0.25,97.0,0.4008,134.08,54.33,0.6648,0.2694,114.59,0.5682,0.6949,0.9041,1.3011,0.8176,0.5682,0.528,71.7,0.2963,84.59,1.0,0.4194,24.0,0.3158,0.2789,0.8794,141.27,0.1553,0.3223,132.55,0.2694,0.1388,0.0483,0.0953,0.2253,0.1359,0.4952,0.005,low,False,0.0083,0.0,0.119,0.0843
sampleimg/Heart/heart (947).jpg,Heart,heart,heart,하트형,True,0.4986,medium,0.0964,False,long,0.4021,,,538.95,439.32,1.2268,325.88,439.32,347.05,0.7418,0.79,347.05,0.79,143.5,0.2663,232.0,0.4305,296.97,119.27,0.676,0.2715,248.81,0.5663,0.7169,0.939,1.3098,0.79,0.5663,0.5768,148.76,0.276,214.76,43.1,0.4888,24.0,0.2997,0.1676,0.8698,141.53,0.1129,0.4082,145.62,0.2715,0.041,0.0006,0.0966,0.4021,0.002,0.4986,0.454,warning,True,0.545,0.3175,0.0546,0.0546
sampleimg/Heart/heart (940).jpg,Heart,heart,heart,하트형,True,0.4175,medium,0.0697,False,oval,0.3478,,,198.01,168.0,1.1786,125.02,168.0,128.0,0.7441,0.7619,128.0,0.7619,42.5,0.2146,86.0,0.4343,109.02,43.01,0.6489,0.256,92.02,0.5477,0.7189,0.9767,1.3585,0.7619,0.5477,0.4618,52.01,0.2627,57.0,1.0,0.3393,12.0,0.298,0.2538,0.8929,141.26,0.1137,0.4242,142.97,0.256,0.131,0.1412,0.3478,0.0382,0.0554,0.4175,0.5835,warning,True,0.405,0.8512,0.0714,0.0119
sampleimg/Heart/heart (109).jpg,Heart,heart,heart,하트형,True,0.5784,high,0.2761,False,long,0.3022,,,349.12,286.02,1.2206,209.02,286.02,224.32,0.7308,0.7843,224.32,0.7843,85.0,0.2435,154.0,0.4411,185.0,69.0,0.6468,0.2412,159.38,0.5572,0.7105,0.9318,1.3115,0.7843,0.5572,0.5333,93.9,0.269,98.0,1.0,0.3426,62.0,0.3011,0.2546,0.8741,150.26,0.1152,0.3896,131.32,0.2412,0.3426,0.012,0.1065,0.3022,0.0009,0.5784,0.3825,low,False,0.0,0.9563,0.2168,0.0035
sampleimg/Heart/heart (110).jpg,Heart,heart,heart,하트형,True,0.5573,high,0.2218,False,oval,0.3355,,,599.96,496.94,1.2073,370.86,496.94,377.19,0.7463,0.759,377.19,0.759,141.0,0.235,240.0,0.4,313.25,112.22,0.6304,0.2258,256.38,0.5159,0.6797,0.9832,1.4465,0.759,0.5159,0.55,171.14,0.2853,221.0,39.2,0.4447,53.0,0.308,0.1317,0.8858,146.25,0.0918,0.4434,143.78,0.2258,0.2415,0.0203,0.3355,0.086,0.0008,0.5573,0.185,low,False,0.1108,0.2963,0.1067,0.0563
sampleimg/Heart/heart (810).jpg,Heart,heart,heart,하트형,True,0.8534,high,0.7499,False,oval,0.1035,,,108.3,88.28,1.2268,68.18,88.28,68.12,0.7724,0.7716,68.12,0.7716,25.0,0.2308,46.0,0.4248,60.21,24.08,0.682,0.2728,47.1,0.5335,0.6914,1.001,1.4478,0.7716,0.5335,0.5308,29.15,0.2692,40.11,7.0,0.4544,0.0,0.2968,0.1709,0.9088,141.75,0.1045,0.4525,146.69,0.2728,0.068,0.0027,0.1035,0.0372,0.0031,0.8534,0.717,good,True,1.0,0.2925,0.0,0.0566
sampleimg/Heart/heart (85).jpg,Heart,heart,heart,하트형,True,0.6427,high,0.3516,False,long,0.2911,,,195.0,161.03,1.211,121.02,161.03,124.06,0.7515,0.7705,124.06,0.7705,53.0,0.2718,74.0,0.3795,104.04,42.01,0.6461,0.2609,86.09,0.5346,0.6939,0.9754,1.4056,0.7705,0.5346,0.6156,61.07,0.3132,81.06,5.1,0.5034,16.5,0.3282,0.2033,0.8943,149.48,0.1129,0.359,133.39,0.2609,0.1677,0.0029,0.0632,0.2911,0.0001,0.6427,0.3945,low,False,0.1458,0.7675,0.1025,0.0186
sampleimg/Heart/heart (428).jpg,Heart,heart,oval,계란형 또는 일반형,False,0.4895,high,0.2024,False,heart,0.287,,,321.0,268.05,1.1976,205.04,268.05,204.12,0.7649,0.7615,204.12,0.7615,66.5,0.2072,131.0,0.4081,180.22,69.26,0.6724,0.2584,142.09,0.5301,0.6961,1.0045,1.443,0.7615,0.5301,0.468,90.02,0.2804,101.04,16.0,0.377,8.0,0.3115,0.2475,0.8993,140.01,0.1144,0.4268,144.74,0.2584,0.0448,0.1455,0.4895,0.0245,0.0535,0.287,0.683,warning,True,0.7517,0.58,0.0298,0.0336
sampleimg/Heart/heart (911).jpg,Heart,heart,heart,하트형,True,0.5181,high,0.1875,False,oval,0.3307,,,294.75,242.6,1.215,174.56,242.6,191.44,0.7196,0.7891,191.44,0.7891,67.5,0.229,135.0,0.458,161.61,65.28,0.6662,0.2691,134.24,0.5533,0.7012,0.9118,1.3004,0.7891,0.5533,0.5028,73.25,0.2485,105.23,22.02,0.4338,1.0,0.2792,0.1614,0.8558,138.81,0.1109,0.4444,148.1,0.2691,0.0577,0.0089,0.3307,0.1274,0.0149,0.5181,0.691,warning,True,0.9658,0.2788,0.0041,0.0577
sampleimg/Heart/heart (79).jpg,Heart,heart,long,긴형,False,0.6863,high,0.478,False,oval,0.2083,,,191.02,153.08,1.2479,112.0,153.08,121.2,0.7317,0.7917,121.2,0.7917,45.5,0.2382,77.0,0.4031,104.12,39.01,0.6802,0.2548,85.29,0.5571,0.7037,0.9241,1.3133,0.7917,0.5571,0.5335,56.44,0.2954,56.04,1.0,0.3661,27.5,0.32,0.2993,0.856,136.24,0.1292,0.4031,150.75,0.2548,0.2678,0.0046,0.2083,0.6863,0.0168,0.084,0.2365,low,False,0.0,0.5913,0.1796,0.0327
sampleimg/Heart/heart (833).jpg,Heart,heart,round,둥근형,False,0.5213,high,0.1838,False,oval,0.3375,,,234.0,206.02,1.1358,153.01,206.02,157.05,0.7427,0.7623,157.05,0.7623,50.0,0.2137,90.0,0.3846,136.03,51.09,0.6603,0.248,107.04,0.5196,0.6816,0.9743,1.4295,0.7623,0.5196,0.4671,68.03,0.2907,73.01,0.0,0.3544,9.0,0.3205,0.2972,0.8786,135.6,0.117,0.4188,150.26,0.248,0.068,0.5213,0.3375,0.002,0.0716,0.0676,0.7085,good,True,0.6358,0.8175,0.0437,0.0146
sampleimg/Heart/heart (696).jpg,Heart,heart,heart,하트형,True,0.9264,high,0.8748,False,oval,0.0516,,,239.47,205.48,1.1654,152.27,205.48,159.45,0.741,0.776,159.45,0.776,61.0,0.2547,108.0,0.451,134.54,54.15,0.6547,0.2635,114.44,0.5569,0.7177,0.9549,1.3306,0.776,0.5569,0.533,65.28,0.2726,72.56,10.0,0.3531,11.5,0.3059,0.2509,0.8825,144.58,0.1218,0.355,135.84,0.2635,0.0535,0.0075,0.0516,0.0141,0.0004,0.9264,0.428,warning,True,0.5333,0.27,0.056,0.0584
sampleimg/Heart/heart (423).jpg,Heart,heart,heart,하트형,True,0.4354,medium,0.1164,False,round,0.319,,,264.09,229.96,1.1484,176.64,229.96,176.82,0.7681,0.7689,176.82,0.7689,62.5,0.2367,101.0,0.3824,156.63,61.2,0.6811,0.2662,123.69,0.5379,0.6995,0.999,1.4281,0.7689,0.5379,0.5053,81.5,0.3086,85.59,0.0,0.3722,10.5,0.3312,0.3195,0.9079,140.86,0.1267,0.3559,138.41,0.2662,0.013,0.319,0.191,0.0105,0.0442,0.4354,0.467,warning,True,0.6192,0.2388,0.0457,0.0609
sampleimg/Heart/heart (269).jpg,Heart,heart,heart,하트형,True,0.7867,high,0.6143,False,oval,0.1724,,,118.07,102.04,1.157,79.03,102.04,78.06,0.7744,0.7649,78.06,0.7649,30.5,0.2583,45.0,0.3811,70.03,28.02,0.6863,0.2746,54.01,0.5293,0.6919,1.0124,1.4632,0.7649,0.5293,0.5647,37.01,0.3135,43.05,8.0,0.4218,0.0,0.3304,0.1957,0.9021,142.46,0.1137,0.3642,140.63,0.2746,0.0196,0.0266,0.1724,0.0121,0.0022,0.7867,0.902,good,True,1.0,0.755,0.0,0.0196
sampleimg/Heart/heart (888).jpg,Heart,heart,round,둥근형,False,0.3827,medium,0.0856,False,oval,0.2971,,,169.36,145.34,1.1652,104.24,145.34,115.28,0.7172,0.7931,115.28,0.7931,37.0,0.2185,71.0,0.4192,93.26,35.06,0.6417,0.2412,80.16,0.5515,0.6953,0.9042,1.3004,0.7931,0.5515,0.4616,47.04,0.2778,56.22,0.0,0.3868,2.5,0.3076,0.2516,0.8554,136.35,0.132,0.3779,144.27,0.2412,0.0619,0.3827,0.2971,0.0203,0.1954,0.1045,0.673,warning,True,0.8567,0.3975,0.0172,0.0482
sampleimg/Heart/heart (933).jpg,Heart,heart,heart,하트형,True,0.4643,high,0.1557,False,oval,0.3085,,,475.05,391.02,1.2149,286.03,391.02,299.28,0.7315,0.7654,299.28,0.7654,111.5,0.2347,202.0,0.4252,254.03,101.0,0.6497,0.2583,209.54,0.5359,0.7001,0.9557,1.365,0.7654,0.5359,0.5321,129.65,0.2729,141.09,0.0,0.3608,62.5,0.3034,0.2971,0.8721,147.89,0.1092,0.4021,135.0,0.2583,0.2532,0.0173,0.3085,0.2092,0.0007,0.4643,0.349,low,False,0.0,0.8725,0.1598,0.0102
sampleimg/Heart/heart (889).jpg,Heart,heart,long,긴형,False,0.4158,medium,0.0724,False,heart,0.3435,,,134.06,112.22,1.1946,83.1,112.22,89.36,0.7405,0.7963,89.36,0.7963,35.0,0.2611,53.0,0.3953,73.33,27.17,0.6535,0.2421,63.29,0.5639,0.7082,0.9299,1.313,0.7963,0.5639,0.5531,40.11,0.2992,51.09,6.0,0.4553,10.0,0.3136,0.1916,0.8744,146.36,0.124,0.3506,134.26,0.2421,0.1248,0.0329,0.1804,0.4158,0.0274,0.3435,0.2425,low,False,0.2575,0.22,0.0891,0.0624
sampleimg/Heart/heart (868).jpg,Heart,heart,heart,하트형,True,0.5345,high,0.1808,False,oval,0.3537,,,226.8,196.02,1.157,141.8,196.02,155.82,0.7234,0.7949,155.82,0.7949,57.0,0.2513,98.0,0.4321,130.86,52.35,0.6676,0.267,108.56,0.5538,0.6967,0.91,1.3062,0.7949,0.5538,0.5251,60.21,0.2655,85.15,15.03,0.4344,3.5,0.2918,0.2098,0.8518,139.08,0.1069,0.4321,149.14,0.267,0.0153,0.0418,0.3537,0.0321,0.0379,0.5345,0.528,warning,True,0.8508,0.0438,0.0179,0.0765
sampleimg/Heart/heart (278).jpg,Heart,heart,oval,계란형 또는 일반형,False,0.4765,high,0.17,False,heart,0.3065,,,519.28,421.2,1.2329,302.28,421.2,335.04,0.7177,0.7954,335.04,0.7954,107.5,0.207,235.0,0.4526,272.26,105.08,0.6464,0.2495,231.01,0.5485,0.6895,0.9022,1.3085,0.7954,0.5485,0.4654,133.09,0.2563,206.06,47.01,0.4892,36.5,0.2889,0.228,0.8532,133.69,0.1286,0.4275,149.26,0.2495,0.1496,0.031,0.4765,0.1172,0.0687,0.3065,0.424,warning,True,0.2775,0.6438,0.0867,0.0285
sampleimg/Heart/heart (444).jpg,Heart,heart,heart,하트형,True,0.4581,medium,0.1242,False,oval,0.3339,,,509.39,425.34,1.1976,316.27,425.34,331.26,0.7436,0.7788,331.26,0.7788,120.5,0.2366,207.0,0.4064,283.11,109.0,0.6656,0.2563,232.17,0.5459,0.7009,0.9548,1.3622,0.7788,0.5459,0.519,147.05,0.2887,166.43,0.0,0.3913,1.5,0.3143,0.2839,0.88,140.63,0.1245,0.3828,141.73,0.2563,0.0259,0.0485,0.3339,0.1369,0.0227,0.4581,0.8885,good,True,0.9708,0.765,0.0035,0.0188
sampleimg/Heart/heart (561).jpg,Heart,heart,heart,하트형,True,0.5164,medium,0.123,False,long,0.3934,,,225.04,183.0,1.2297,140.01,183.0,139.03,0.7651,0.7597,139.03,0.7597,56.5,0.2511,90.0,0.3999,124.0,51.0,0.6776,0.2787,100.04,0.5467,0.7196,1.0071,1.3995,0.7597,0.5467,0.5647,66.03,0.2934,61.01,8.0,0.3334,14.5,0.3155,0.2144,0.9072,148.09,0.1132,0.3822,136.44,0.2787,0.1366,0.002,0.0874,0.3934,0.0008,0.5164,0.604,warning,True,0.34,1.0,0.0792,0.0
sampleimg/Heart/heart (825).jpg,Heart,heart,long,긴형,False,0.5521,high,0.2608,False,oval,0.2914,,,251.06,197.23,1.2729,140.91,197.23,151.08,0.7144,0.766,151.08,0.766,56.0,0.2231,113.0,0.4501,128.76,51.48,0.6529,0.261,105.68,0.5358,0.6995,0.9327,1.3333,0.766,0.5358,0.5299,64.5,0.2569,92.66,29.15,0.4698,8.0,0.2886,0.1808,0.8471,139.34,0.1098,0.466,150.48,0.261,0.0,0.0005,0.2914,0.5521,0.0003,0.1558,0.442,warning,True,0.6617,0.1125,0.0406,0.071
sampleimg/Heart/heart (976).jpg,Heart,heart,heart,하트형,True,0.47,high,0.2136,False,oval,0.2564,,,240.02,206.0,1.1651,152.0,206.0,162.0,0.7379,0.7864,162.0,0.7864,58.5,0.2437,96.0,0.4,130.0,53.01,0.6311,0.2573,113.0,0.5485,0.6975,0.9383,1.3451,0.7864,0.5485,0.5177,70.01,0.2917,90.02,1.0,0.437,1.0,0.3167,0.3043,0.8787,138.41,0.1232,0.3916,144.4,0.2573,0.0,0.1512,0.2564,0.0508,0.0716,0.47,0.951,good,True,0.9592,0.9387,0.0049,0.0049
sampleimg/Heart/heart (340).jpg,Heart,heart,oval,계란형 또는 일반형,False,0.4809,high,0.1946,False,heart,0.2862,,,931.12,789.01,1.1801,568.06,789.01,624.02,0.72,0.7909,624.02,0.7909,222.5,0.239,382.0,0.4103,514.0,195.01,0.6515,0.2472,431.04,0.5463,0.6907,0.9103,1.3179,0.7909,0.5463,0.5162,260.28,0.2795,329.3,53.01,0.4174,65.5,0.3029,0.204,0.8543,137.68,0.1209,0.3931,147.09,0.2472,0.1356,0.0711,0.4809,0.0962,0.0655,0.2862,0.5785,warning,True,0.3083,0.9838,0.083,0.0013
sampleimg/Heart/heart (555).jpg,Heart,heart,heart,하트형,True,0.7061,high,0.5226,False,oval,0.1836,,,263.37,226.22,1.1642,164.15,226.22,179.14,0.7256,0.7919,179.14,0.7919,72.5,0.2753,110.0,0.4177,151.12,57.01,0.668,0.252,126.1,0.5574,0.7039,0.9163,1.3017,0.7919,0.5574,0.5749,73.01,0.2772,101.32,15.03,0.4479,5.0,0.2963,0.2315,0.8585,142.35,0.1239,0.3379,139.18,0.252,0.053,0.0051,0.1836,0.1001,0.005,0.7061,0.757,good,True,0.8158,0.6687,0.0221,0.0265
sampleimg/Heart/heart (61).jpg,Heart,heart,heart,하트형,True,0.7112,high,0.4535,False,oval,0.2577,,,402.24,338.12,1.1896,246.13,338.12,257.05,0.7279,0.7602,257.05,0.7602,91.5,0.2275,190.0,0.4724,221.08,86.05,0.6539,0.2545,183.02,0.5413,0.712,0.9575,1.3448,0.7602,0.5413,0.4999,98.05,0.2437,141.0,46.04,0.417,3.0,0.2787,0.1502,0.867,142.87,0.1026,0.4351,145.19,0.2545,0.0355,0.0052,0.2577,0.0251,0.0007,0.7112,0.867,good,True,0.9258,0.7788,0.0089,0.0177
sampleimg/Heart/heart (241).jpg,Heart,heart,round,둥근형,False,0.3576,low,0.0416,True,oval,0.316,,,519.42,441.37,1.1769,327.22,441.37,345.37,0.7414,0.7825,345.37,0.7825,109.0,0.2098,213.0,0.4101,285.14,115.07,0.646,0.2607,235.31,0.5331,0.6813,0.9474,1.3906,0.7825,0.5331,0.4632,147.12,0.2832,186.39,19.0,0.4223,8.5,0.3103,0.2373,0.8797,136.71,0.1247,0.4101,144.66,0.2607,0.0113,0.3576,0.316,0.0101,0.1125,0.2037,0.8015,good,True,0.8392,0.745,0.0193,0.0204
sampleimg/Heart/heart (921).jpg,Heart,heart,long,긴형,False,0.7658,high,0.6542,False,oval,0.1116,,,266.0,206.0,1.2912,156.0,206.0,160.0,0.7573,0.7767,160.0,0.7767,55.5,0.2086,111.0,0.4173,140.0,52.01,0.6796,0.2525,114.0,0.5534,0.7125,0.975,1.3684,0.7767,0.5534,0.4868,74.0,0.2782,80.02,1.0,0.3885,4.0,0.3121,0.2749,0.8981,139.29,0.1304,0.4286,143.62,0.2525,0.0388,0.004,0.1116,0.7658,0.0184,0.1003,0.8785,good,True,0.8383,0.9387,0.0194,0.0049
sampleimg/Heart/heart (746).jpg,Heart,heart,long,긴형,False,0.7708,high,0.6561,False,oval,0.1147,,,197.61,158.82,1.2442,113.6,158.82,127.01,0.7153,0.7997,127.01,0.7997,50.0,0.253,78.0,0.3947,110.17,43.42,0.6936,0.2734,87.46,0.5507,0.6886,0.8944,1.2988,0.7997,0.5507,0.5717,57.08,0.2888,60.67,0.0,0.382,18.5,0.3157,0.3018,0.8478,136.39,0.1597,0.3036,139.54,0.2734,0.2707,0.0008,0.1147,0.7708,0.0026,0.111,0.0175,low,False,0.0292,0.0,0.1165,0.1007
sampleimg/Heart/heart (631).jpg,Heart,heart,long,긴형,False,0.4591,high,0.176,False,heart,0.2831,,,189.52,154.26,1.2285,118.21,154.26,116.21,0.7663,0.7533,116.21,0.7533,46.5,0.2454,71.0,0.3746,105.12,39.01,0.6814,0.2529,82.15,0.5325,0.7069,1.0172,1.4389,0.7533,0.5325,0.566,56.08,0.2959,61.2,0.0,0.3968,2.0,0.3173,0.3182,0.9026,143.69,0.1283,0.3588,138.24,0.2529,0.0648,0.0018,0.2536,0.4591,0.0024,0.2831,0.773,good,True,0.8917,0.595,0.013,0.0324
sampleimg/Heart/heart (902).jpg,Heart,heart,heart,하트형,True,0.5627,high,0.2207,False,long,0.342,,,201.85,166.11,1.2152,125.72,166.11,126.75,0.7568,0.7631,126.75,0.7631,55.5,0.275,78.0,0.3864,109.04,41.59,0.6564,0.2504,89.94,0.5415,0.7096,0.9918,1.3977,0.7631,0.5415,0.617,59.41,0.2943,78.26,11.4,0.4711,16.5,0.3119,0.1685,0.8914,141.81,0.1505,0.2675,134.12,0.2504,0.2829,0.0001,0.0949,0.342,0.0002,0.5627,0.1035,low,False,0.1725,0.0,0.0993,0.1264
sampleimg/Heart/heart (23).jpg,Heart,heart,heart,하트형,True,0.4298,medium,0.0664,False,long,0.3634,,,144.84,120.07,1.2063,84.85,120.07,94.76,0.7067,0.7892,94.76,0.7892,37.0,0.2555,60.0,0.4143,78.77,30.41,0.656,0.2533,65.38,0.5445,0.6899,0.8954,1.2979,0.7892,0.5445,0.566,40.11,0.2769,61.66,9.22,0.5135,8.5,0.2998,0.1943,0.8504,140.46,0.1416,0.3176,136.93,0.2533,0.1916,0.0033,0.2018,0.3634,0.0017,0.4298,0.246,low,False,0.41,0.0,0.0708,0.0916
sampleimg/Heart/heart (181).jpg,Heart,heart,long,긴형,False,0.4278,medium,0.1429,False,heart,0.2849,,,186.0,148.05,1.2563,110.04,148.05,117.07,0.7432,0.7907,117.07,0.7907,43.0,0.2312,78.0,0.4194,98.05,37.05,0.6622,0.2503,81.02,0.5473,0.6921,0.94,1.3581,0.7907,0.5473,0.5307,50.01,0.2689,69.03,10.0,0.4662,3.0,0.2957,0.1803,0.8714,137.97,0.1245,0.4247,145.65,0.2503,0.027,0.0023,0.2688,0.4278,0.0162,0.2849,0.797,good,True,0.8308,0.7463,0.0203,0.0203
